codigo;punto llenado;codigoTramo;DESCRIPCION;REGION;CENTROCOSTO;LONGITUDTRAMO;ANCHOTRAMO;AREAREGAR;DISTANCIALLENADO;FRECUENCIA;COMBINACIONPROPUESTA;CISTERNACAPACIDAD;TIPOPRODUCTO;NUMEROMES;NOMBREMES;DÍAS;PASOS;KMS VIAJE;EFICIENCIA;Combinacion;CAPACIDAD;VIAJES;KMSREGAR;KMSTRASLADO;KMSSUBTOTALES;KMSTOTALES;SEMANA;COORDINADOR;CABEZAL;COMBINACION;TRANSPORTE;COMBINACION NUMERICA
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 18;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 18;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 18;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 18;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 18;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 19;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 16;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 21;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 21;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 21;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
14;INGENIO PALO GORDO;781;TRAMO FINCA LA PAMPA VIN;ICAN;A500280;1.38;10;0.014;68;1;2;8000;VINAZA;3;MARZO;31;3.572;4.93;0.028;0.056;0.0896;0.157;4.93;10.676;15.606;15.606;SEMANA 21;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 17;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 18;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 19;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 18;SENCILLO;RENTADO;1
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 20;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 21;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 21;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 21;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
9;VADO BOLIVIA;528;TRAMO LA PAMPA  VADO BOLIVIA;ICAN;A500280;14;12;0.672;0.6;4;1;12000;AGUA;3;MARZO;31;4.286;60.004;0.024;0.024;0.0576;11.667;240.016;7.001;247.017;247.017;SEMANA 21;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 17;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;RENTADO 3;DOBLE;RENTADO;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 18;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 19;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 20;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 21;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 21;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
14;INGENIO PALO GORDO;529;TRAMO LA PAMPA  VADO BOLIVIA VIN;ICAN;A500280;14;12;0.168;49.5;1;2;8000;VINAZA;3;MARZO;31;4.286;60.004;0.028;0.056;0.0896;1.875;60.004;92.813;152.817;152.817;SEMANA 21;TORRE 5;IMSA 3;DOBLE;MAGDALENA;2
